id,scenario,label,risk_score,anomaly_score,amount_log_naira,amount_deviation_ratio,request_type_prior,has_evidence,missing_required_evidence,is_immediate,request_frequency_7d,duplicate_evidence_hint,after_hours,vendor_watchlist,new_beneficiary,purpose_length_bucket,has_bank_details
demo-row-1195,missing_evidence,1,0.8552,0.6072,5.818824780479337,8,0.32,0,1,1,2,0,1,0,0,1,0
demo-row-1196,normal_operating_request,0,0.2173,0.4248,4.729796325992063,0.6165928571428572,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-1197,missing_evidence,1,0.7114,0.4889,6.0315252030769875,6.680628571428572,0.22,1,0,0,1,0,1,0,0,1,0
demo-row-1198,normal_operating_request,0,0.2324,0.4585,4.609146011529596,1.2587222222222223,0.16,0,0,0,3,0,0,0,0,1,0
demo-row-1199,normal_operating_request,0,0.2401,0.4587,5.124628104989697,1.0498,0.32,1,0,1,3,0,0,0,0,1,0
demo-row-1200,urgent_after_hours_request,1,0.8552,0.5635,5.617656531965484,5.378846153846154,0.32,0,1,1,1,0,0,0,0,1,0
demo-row-1201,normal_operating_request,0,0.2173,0.4527,4.373978027456867,0.31427777777777777,0.16,1,0,0,2,0,0,0,0,1,0
demo-row-1202,normal_operating_request,0,0.2173,0.4786,4.627458031959776,0.5536,0.25,0,0,0,0,0,0,0,0,1,0
demo-row-1203,missing_evidence,1,0.7372,0.5623,5.9360908032033,8,0.32,1,0,1,8,0,0,0,0,1,0
demo-row-1204,normal_operating_request,0,0.2173,0.5006,5.183876008817729,0.6074947368421053,0.25,1,0,0,2,1,0,0,0,1,0
demo-row-1205,new_or_watchlisted_beneficiary,1,0.8656,0.5732,5.904680930142266,8,0.32,0,1,0,7,0,1,0,0,1,0
demo-row-1206,missing_evidence,1,0.7201,0.4512,5.619990224191521,5.413215384615385,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-1207,normal_operating_request,0,0.2173,0.408,5.27006596719048,0.960378947368421,0.25,1,0,0,1,0,0,0,0,1,0
demo-row-1208,large_amount_or_unusual_frequency,1,0.2908,0.4673,6.28681695966662,1.2771823529411765,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-1209,normal_operating_request,0,0.2732,0.4609,6.133803874892316,0.600975294117647,0.36,1,0,0,0,0,0,0,0,1,1
demo-row-1210,normal_operating_request,0,0.2324,0.5099,4.392503499681746,0.37155555555555553,0.16,0,0,0,3,0,1,0,0,1,0
demo-row-1211,large_amount_or_unusual_frequency,1,0.2246,0.4168,5.206699075903916,1.4761846153846154,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-1212,normal_operating_request,0,0.2821,0.4104,5.4786544998441995,1.1504285714285714,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-1213,normal_operating_request,0,0.3892,0.5505,4.380681472737826,0.8283928571428572,0.22,0,1,0,0,0,0,0,0,1,0
demo-row-1214,large_amount_or_unusual_frequency,1,0.2732,0.4625,6.253949028960188,1.1112023529411765,0.36,1,0,0,1,0,0,0,0,1,1
demo-row-1215,new_or_watchlisted_beneficiary,1,0.8656,0.5789,5.962425217296977,8,0.32,0,1,0,7,0,1,0,0,1,0
demo-row-1216,normal_operating_request,0,0.2173,0.4052,5.324514977288853,0.5079428571428571,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-1217,normal_operating_request,0,0.3994,0.5367,4.827860161898507,0.035,0.32,0,1,0,0,0,0,0,0,1,0
demo-row-1218,new_or_watchlisted_beneficiary,1,0.7201,0.4349,5.576784634178961,4.805907692307692,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-1219,urgent_after_hours_request,1,0.6745,0.5328,5.171708906046938,7.249611111111111,0.16,1,0,1,5,0,1,0,0,1,0
demo-row-1220,normal_operating_request,0,0.2732,0.5233,6.265866651254451,1.1699388235294117,0.36,1,0,1,1,0,0,0,0,1,1
demo-row-1221,normal_operating_request,0,0.2246,0.4615,5.22153942181147,1.5622615384615384,0.32,1,0,0,0,0,1,0,0,1,0
demo-row-1222,normal_operating_request,0,0.4798,0.4183,5.494361947964481,2.2857684210526314,0.25,1,0,0,0,0,0,0,0,1,0
demo-row-1223,new_or_watchlisted_beneficiary,1,0.4798,0.4506,5.522770158085897,2.5078842105263157,0.25,1,0,0,0,0,1,0,0,1,0
demo-row-1224,new_or_watchlisted_beneficiary,1,0.7372,0.415,5.5155188482939455,4.042015384615385,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-1225,new_or_watchlisted_beneficiary,1,0.2324,0.4963,4.020402720983878,0.4177777777777778,0.16,1,0,0,4,0,0,0,0,1,0
demo-row-1226,urgent_after_hours_request,1,0.2732,0.6176,5.742589245771098,0.3496164705882353,0.36,1,0,1,2,1,0,0,1,1,0
demo-row-1227,missing_evidence,1,0.7372,0.5345,5.930783529875276,8,0.32,1,0,1,4,0,1,0,0,1,0
demo-row-1228,missing_evidence,1,0.8606,0.5145,5.925104178703951,5.0114,0.22,0,1,0,5,0,0,0,0,1,0
demo-row-1229,missing_evidence,1,0.7201,0.4632,5.444750341585967,3.2838615384615384,0.32,1,0,1,0,0,0,0,0,1,0
demo-row-1230,normal_operating_request,0,0.2173,0.4924,4.149403879508583,0.21638888888888888,0.16,1,0,0,0,0,0,0,0,1,0
demo-row-1231,normal_operating_request,0,0.2173,0.4915,4.933892035764211,0.09601052631578948,0.25,0,0,1,1,0,0,0,0,1,0
demo-row-1232,normal_operating_request,0,0.2324,0.4884,4.0876749600367575,0.32022222222222224,0.16,1,0,0,3,0,0,0,0,1,0
demo-row-1233,urgent_after_hours_request,1,0.8552,0.6508,6.7267201201094435,5.270484705882353,0.36,0,1,0,2,0,0,1,1,1,0
demo-row-1234,normal_operating_request,0,0.2246,0.474,5.298431671851296,0.7661105882352941,0.36,1,0,0,1,0,0,0,0,1,1
demo-row-1235,normal_operating_request,0,0.4798,0.405,5.597313365404785,1.8260785714285714,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-1236,urgent_after_hours_request,1,0.4258,0.4061,5.31643795676204,2.1880307692307692,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-1237,missing_evidence,1,0.5015,0.444,5.585696425401292,1.7514857142857143,0.22,1,0,1,4,0,0,0,0,1,0
demo-row-1238,missing_evidence,1,0.6551,0.5176,4.857211842316892,2.9988333333333332,0.16,0,0,1,0,0,0,0,0,1,0
demo-row-1239,normal_operating_request,0,0.2732,0.4558,6.189051586689531,0.8181611764705883,0.36,1,0,0,1,0,0,0,0,1,1
demo-row-1240,missing_evidence,1,0.4204,0.5625,5.086178243384784,0.8565317647058823,0.36,0,1,0,3,0,0,0,0,1,1
demo-row-1241,large_amount_or_unusual_frequency,1,0.5015,0.478,5.531425265586538,2.578494736842105,0.25,0,0,0,3,0,1,0,0,1,0
demo-row-1242,large_amount_or_unusual_frequency,1,0.6745,0.5022,5.051580815079889,5.256111111111111,0.16,1,0,1,4,0,0,0,0,1,0
demo-row-1243,large_amount_or_unusual_frequency,1,0.7372,0.6029,6.677589069638349,4.599768235294118,0.36,1,0,0,9,0,0,0,1,1,0
demo-row-1244,normal_operating_request,0,0.4904,0.4788,6.396731859704344,1.933004705882353,0.36,1,0,0,0,0,0,0,0,1,1
demo-row-1245,new_or_watchlisted_beneficiary,1,0.5015,0.4599,5.6634332949334905,2.290821428571429,0.22,1,0,0,4,0,1,0,0,1,0
demo-row-1246,normal_operating_request,0,0.5015,0.4427,5.488054096112534,2.2383894736842107,0.25,0,0,0,3,0,0,0,0,1,0
demo-row-1247,normal_operating_request,0,0.2173,0.4391,5.2226878639820615,0.7577684210526315,0.25,0,0,0,2,0,0,0,0,1,0
demo-row-1248,normal_operating_request,0,0.2821,0.4086,5.561419829032037,1.6019,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-1249,normal_operating_request,0,0.2324,0.4517,4.932438248489283,0.09903157894736841,0.25,0,0,0,4,0,0,0,0,1,0
demo-row-1250,normal_operating_request,0,0.2908,0.4588,5.918314004165359,0.02524705882352941,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-1251,normal_operating_request,0,0.2173,0.4661,4.48681288633463,0.7042222222222222,0.16,1,0,0,0,0,0,0,0,1,0
demo-row-1252,missing_evidence,1,0.7067,0.6346,6.395152990196274,1.9223611764705881,0.36,0,1,1,4,0,1,0,1,1,0
demo-row-1253,normal_operating_request,0,0.2173,0.4324,5.1793075754833025,0.5906736842105264,0.25,1,0,0,2,0,1,0,0,1,0
demo-row-1254,missing_evidence,1,0.4204,0.5138,5.045991512223247,0.7103076923076923,0.32,0,1,0,4,0,0,0,0,1,0
demo-row-1255,urgent_after_hours_request,1,0.5015,0.4159,5.6724100681010095,2.35955,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-1256,new_or_watchlisted_beneficiary,1,0.2821,0.4456,5.5461081517041135,1.5117642857142857,0.22,1,0,1,4,0,0,0,0,1,0
demo-row-1257,normal_operating_request,0,0.2324,0.5463,4.619427274881493,1.3128333333333333,0.16,0,0,0,3,1,0,0,0,1,0
demo-row-1258,missing_evidence,1,0.2324,0.4447,5.383616119093906,1.5461894736842106,0.25,1,0,1,4,0,0,0,0,1,0
demo-row-1259,normal_operating_request,0,0.4798,0.4137,5.74379031926032,2.959692857142857,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-1260,large_amount_or_unusual_frequency,1,0.63,0.5581,5.266532728271086,1.841953846153846,0.32,0,1,1,2,0,0,0,0,1,0
demo-row-1261,new_or_watchlisted_beneficiary,1,0.8498,0.5896,6.089386473182745,7.775221428571428,0.22,0,1,1,2,0,0,0,0,1,0
demo-row-1262,normal_operating_request,0,0.2173,0.4925,5.0388029006822865,0.151,0.25,1,0,0,1,0,0,1,0,1,0
demo-row-1263,normal_operating_request,0,0.4154,0.4553,4.684243752370627,1.685111111111111,0.16,0,0,0,2,0,0,0,0,1,0
demo-row-1264,missing_evidence,1,0.2324,0.5394,4.14903426716125,0.8516526315789473,0.25,0,0,1,4,0,0,0,0,1,0
demo-row-1265,normal_operating_request,0,0.2324,0.4449,4.9552017227205525,0.05054736842105263,0.25,0,0,0,3,0,0,0,0,1,0
demo-row-1266,large_amount_or_unusual_frequency,1,0.7289,0.5415,6.091481595621338,7.817657142857143,0.22,1,0,1,5,0,1,0,0,1,0
demo-row-1267,normal_operating_request,0,0.4258,0.4129,5.2381866612534855,1.6623846153846153,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-1268,normal_operating_request,0,0.2246,0.4889,3.862667950228588,0.8878769230769231,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-1269,normal_operating_request,0,0.2324,0.4219,4.930388618244322,0.10327368421052631,0.25,1,0,0,4,0,0,0,0,1,0
demo-row-1270,new_or_watchlisted_beneficiary,1,0.6745,0.4696,4.864730546032031,3.0686666666666667,0.16,0,0,0,4,0,0,0,0,1,0
demo-row-1271,normal_operating_request,0,0.4154,0.4539,4.831626654839962,2.7700555555555555,0.16,0,0,0,2,0,0,0,0,1,0
demo-row-1272,normal_operating_request,0,0.2173,0.4942,5.2555667605435135,0.8960105263157895,0.25,0,0,0,0,0,1,0,0,1,0
demo-row-1273,normal_operating_request,0,0.4798,0.4125,5.6647275099850525,2.300642857142857,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-1274,normal_operating_request,0,0.2732,0.519,5.734164319132467,0.36211176470588236,0.36,1,0,0,1,0,0,0,1,1,0
demo-row-1275,new_or_watchlisted_beneficiary,1,0.8656,0.5643,5.907288795038169,8,0.32,0,1,0,9,0,0,0,0,1,0
demo-row-1276,normal_operating_request,0,0.2324,0.4244,4.856009504310077,0.48728571428571427,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-1277,large_amount_or_unusual_frequency,1,0.6647,0.4209,5.4222220274374555,3.0673076923076925,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-1278,missing_evidence,1,0.8656,0.5588,5.771527219259767,8,0.32,0,1,0,5,0,1,0,0,1,0
demo-row-1279,normal_operating_request,0,0.2173,0.5307,4.8444336819888285,0.26429473684210525,0.25,0,0,1,1,0,1,0,0,1,0
demo-row-1280,large_amount_or_unusual_frequency,1,0.4798,0.4574,5.7294709565872015,2.8312642857142856,0.22,1,0,1,1,0,0,0,0,1,0
demo-row-1281,missing_evidence,1,0.5015,0.4503,5.455596985456568,2.0051894736842106,0.25,1,0,0,6,0,0,0,0,1,0
demo-row-1282,normal_operating_request,0,0.2173,0.407,5.392436650232662,0.7632214285714286,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-1283,missing_evidence,1,0.2401,0.4156,5.175465424292489,1.3043538461538462,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-1284,urgent_after_hours_request,1,0.4258,0.4072,5.325293944185928,2.2537076923076924,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-1285,normal_operating_request,0,0.3994,0.5219,4.912466510929526,0.25761538461538463,0.32,0,1,0,1,0,0,0,0,1,0
demo-row-1286,new_or_watchlisted_beneficiary,1,0.2908,0.5477,6.333406160683301,1.5350529411764706,0.36,1,0,0,4,1,0,0,0,1,1
demo-row-1287,normal_operating_request,0,0.2732,0.4707,6.210515152104291,0.9102752941176471,0.36,1,0,0,0,0,0,0,0,1,1
demo-row-1288,normal_operating_request,0,0.2324,0.519,4.133315316898848,0.24488888888888888,0.16,1,0,0,3,0,1,0,0,1,0
demo-row-1289,new_or_watchlisted_beneficiary,1,0.5015,0.5571,5.522933028697932,2.5092,0.25,0,0,1,8,0,1,0,0,1,0
demo-row-1290,normal_operating_request,0,0.2324,0.4759,4.237719631996254,0.03966666666666667,0.16,1,0,0,3,0,0,0,0,1,0
demo-row-1291,normal_operating_request,0,0.2732,0.5561,6.140851697313942,0.6271682352941177,0.36,1,0,0,0,0,1,0,1,1,0
demo-row-1292,large_amount_or_unusual_frequency,1,0.8606,0.5419,6.125971562677634,8,0.22,0,1,0,4,0,0,0,0,1,0
demo-row-1293,missing_evidence,1,0.7114,0.5152,5.753219079464171,3.0466,0.22,1,0,0,1,1,0,0,0,1,0
demo-row-1294,normal_operating_request,0,0.2324,0.4181,5.089219585886864,0.29268421052631577,0.25,1,0,0,3,0,0,0,0,1,0
demo-row-1295,normal_operating_request,0,0.2908,0.4658,6.200214726863172,0.8655011764705882,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-1296,normal_operating_request,0,0.2732,0.4626,5.61865254867461,0.5110858823529412,0.36,1,0,0,1,0,0,0,0,1,1
demo-row-1297,missing_evidence,1,0.6792,0.5256,5.666742557556474,2.315992857142857,0.22,0,1,0,0,0,0,0,0,1,0
demo-row-1298,normal_operating_request,0,0.4154,0.4519,4.738344460104493,2.041333333333333,0.16,0,0,0,2,0,0,0,0,1,0
demo-row-1299,new_or_watchlisted_beneficiary,1,0.4367,0.4424,4.794020737060991,2.457333333333333,0.16,1,0,0,4,0,0,0,0,1,0
demo-row-1300,normal_operating_request,0,0.2324,0.4886,4.585178628503517,1.1374444444444445,0.16,1,0,1,3,0,0,0,0,1,0
demo-row-1301,new_or_watchlisted_beneficiary,1,0.7372,0.4195,5.531195255675132,4.227338461538461,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-1302,new_or_watchlisted_beneficiary,1,0.7201,0.4237,5.535879958975421,4.284030769230769,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-1303,urgent_after_hours_request,1,0.4849,0.5578,6.067598982241344,0.37461058823529414,0.36,0,1,0,4,0,0,0,1,1,0
demo-row-1304,new_or_watchlisted_beneficiary,1,0.7372,0.4612,5.523954462257064,4.140907692307692,0.32,1,0,0,4,0,1,0,0,1,0
demo-row-1305,normal_operating_request,0,0.4258,0.4239,5.234578019752476,1.640353846153846,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-1306,normal_operating_request,0,0.4258,0.4065,5.307739858969554,2.1248153846153848,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-1307,normal_operating_request,0,0.2246,0.4885,4.903599983443906,0.2322,0.32,1,0,1,0,0,0,0,0,1,0
demo-row-1308,normal_operating_request,0,0.4258,0.4065,5.250422442158681,1.7384615384615385,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-1309,normal_operating_request,0,0.2732,0.4565,6.192882606649375,0.8342705882352941,0.36,1,0,0,2,0,0,0,0,1,1
demo-row-1310,normal_operating_request,0,0.4154,0.4465,4.817386855691993,2.6484444444444444,0.16,1,0,0,1,0,0,0,0,1,0
demo-row-1311,missing_evidence,1,0.7372,0.4943,5.539872411636546,4.332830769230769,0.32,1,0,0,3,0,0,1,0,1,0
demo-row-1312,normal_operating_request,0,0.4154,0.4519,4.7377252414570465,2.037,0.16,0,0,0,2,0,0,0,0,1,0
demo-row-1313,normal_operating_request,0,0.2324,0.5011,3.8392265740134355,0.6163888888888889,0.16,1,0,0,4,0,0,0,0,1,0
demo-row-1314,new_or_watchlisted_beneficiary,1,0.4904,0.5843,6.401208512598838,1.9633941176470588,0.36,1,0,1,0,0,0,1,0,1,1
demo-row-1315,normal_operating_request,0,0.2732,0.5561,6.136735466054602,0.6118188235294117,0.36,1,0,0,0,0,1,0,1,1,0
demo-row-1316,normal_operating_request,0,0.2908,0.4586,6.121257078425182,0.5553847058823529,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-1317,missing_evidence,1,0.7372,0.4263,5.584501968056238,4.91,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-1318,normal_operating_request,0,0.2246,0.5419,5.149834696715785,0.8338835294117647,0.36,1,0,0,0,0,0,0,1,1,0
demo-row-1319,normal_operating_request,0,0.2908,0.4666,6.310686091739383,1.4058411764705883,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-1320,normal_operating_request,0,0.2173,0.4321,4.614274843732155,0.5669473684210526,0.25,1,0,0,1,0,0,0,0,1,0
demo-row-1321,normal_operating_request,0,0.2173,0.4569,4.642157734714228,0.5382315789473684,0.25,0,0,0,2,0,0,0,0,1,0
demo-row-1322,large_amount_or_unusual_frequency,1,0.2732,0.5286,6.273153653737579,1.2066552941176472,0.36,1,0,0,2,0,0,1,0,1,1
demo-row-1323,missing_evidence,1,0.4798,0.4448,5.641463203428095,2.128485714285714,0.22,1,0,1,2,0,0,0,0,1,0
demo-row-1324,normal_operating_request,0,0.2648,0.4154,5.555581697920445,1.567157142857143,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-1325,missing_evidence,1,0.7201,0.4192,5.523945364539757,4.1408,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-1326,new_or_watchlisted_beneficiary,1,0.6745,0.5165,5.048037620662317,5.205277777777778,0.16,0,0,0,7,0,0,0,0,1,0
demo-row-1327,missing_evidence,1,0.7289,0.5475,5.623979738154581,3.4284842105263156,0.25,1,0,1,3,1,0,0,0,1,0
demo-row-1328,missing_evidence,1,0.8656,0.5907,5.92929883946249,8,0.32,0,1,0,9,0,1,0,0,1,0
demo-row-1329,normal_operating_request,0,0.2324,0.4467,5.321362269123648,1.206157894736842,0.25,0,0,0,4,0,0,0,0,1,0
demo-row-1330,missing_evidence,1,0.2908,0.4665,6.269312562155557,1.1872247058823528,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-1331,large_amount_or_unusual_frequency,1,0.7289,0.5036,5.781409236849876,3.317978571428571,0.22,1,0,0,4,0,0,1,0,1,0
demo-row-1332,normal_operating_request,0,0.2173,0.5013,4.553834499409687,0.9886111111111111,0.16,0,0,0,2,0,1,0,0,1,0
demo-row-1333,normal_operating_request,0,0.2401,0.4937,3.9097164532343447,0.8750461538461538,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-1334,normal_operating_request,0,0.2908,0.4645,5.745362923793042,0.3454494117647059,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-1335,urgent_after_hours_request,1,0.4154,0.5652,4.77927173112993,2.3418888888888887,0.16,0,0,0,0,1,0,0,0,1,0
demo-row-1336,normal_operating_request,0,0.2324,0.4532,5.168671284389035,0.5521894736842106,0.25,1,0,1,4,0,0,0,0,1,0
demo-row-1337,large_amount_or_unusual_frequency,1,0.3994,0.6055,4.422130025640288,0.5933692307692308,0.32,0,1,1,2,0,1,0,0,1,0
demo-row-1338,normal_operating_request,0,0.2173,0.4069,5.402761607901822,0.8056428571428571,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-1339,normal_operating_request,0,0.2173,0.4176,5.17253287806318,0.5660526315789474,0.25,1,0,0,0,0,0,0,0,1,0
demo-row-1340,normal_operating_request,0,0.2324,0.4479,4.393838332318475,0.7393263157894737,0.25,1,0,0,4,0,0,0,0,1,0
demo-row-1341,normal_operating_request,0,0.2324,0.4394,5.130889952537364,0.42286315789473683,0.25,0,0,0,3,0,0,0,0,1,0
demo-row-1342,normal_operating_request,0,0.2173,0.4282,5.013477652867031,0.0858,0.25,1,0,0,0,0,0,0,0,1,0
demo-row-1343,normal_operating_request,0,0.2173,0.4191,4.912981540298024,0.13850526315789474,0.25,1,0,0,2,0,0,0,0,1,0
demo-row-1344,large_amount_or_unusual_frequency,1,0.7201,0.4192,5.523263793742027,4.1327384615384615,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-1345,normal_operating_request,0,0.4258,0.4167,5.25231164524517,1.7504,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-1346,new_or_watchlisted_beneficiary,1,0.7201,0.429,5.585013796722258,4.916969230769231,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-1347,large_amount_or_unusual_frequency,1,0.5015,0.4146,5.68405321872238,2.4508357142857142,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-1348,normal_operating_request,0,0.2324,0.4963,3.998825819040286,0.446,0.16,1,0,0,4,0,0,0,0,1,0
demo-row-1349,missing_evidence,1,0.6745,0.5764,5.123397516906129,6.381111111111111,0.16,0,0,1,9,0,0,0,0,1,0
demo-row-1350,normal_operating_request,0,0.2908,0.4627,6.243766803472954,1.06228,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-1351,normal_operating_request,0,0.4154,0.4616,5.41063891175001,1.7096526315789473,0.25,0,0,0,0,0,0,0,0,1,0
demo-row-1352,normal_operating_request,0,0.5015,0.4081,5.513945698234792,2.437326315789474,0.25,1,0,0,3,0,0,0,0,1,0
demo-row-1353,normal_operating_request,0,0.2324,0.431,4.882063246491634,0.45558571428571426,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-1354,large_amount_or_unusual_frequency,1,0.6745,0.63,5.004450352989224,4.612722222222223,0.16,0,0,0,9,1,0,0,0,1,0
demo-row-1355,normal_operating_request,0,0.5015,0.442,5.459086262532358,2.0294315789473685,0.25,0,0,0,3,0,0,0,0,1,0
demo-row-1356,normal_operating_request,0,0.7114,0.4231,5.726773650793742,4.6111157894736845,0.25,1,0,0,2,0,0,0,0,1,0
demo-row-1357,urgent_after_hours_request,1,0.5015,0.455,5.5405321816729725,2.654326315789474,0.25,0,0,0,4,0,0,0,0,1,0
demo-row-1358,missing_evidence,1,0.4472,0.4073,5.304863051219409,2.1041846153846153,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-1359,normal_operating_request,0,0.2324,0.431,4.764885672524611,0.3874315789473684,0.25,1,0,0,4,0,0,0,0,1,0
demo-row-1360,normal_operating_request,0,0.4154,0.4516,4.713364520609554,1.8713333333333333,0.16,0,0,0,2,0,0,0,0,1,0
demo-row-1361,large_amount_or_unusual_frequency,1,0.8656,0.6011,6.578007821036076,3.452344705882353,0.36,0,1,0,8,0,0,0,1,1,0
demo-row-1362,normal_operating_request,0,0.4154,0.4346,4.768230990620765,2.258,0.16,1,0,0,2,0,0,0,0,1,0
demo-row-1363,missing_evidence,1,0.6884,0.5912,6.431433567365748,2.17698,0.36,0,1,0,1,0,0,0,1,1,0
demo-row-1364,large_amount_or_unusual_frequency,1,0.2732,0.5253,6.320110959285818,1.4586223529411764,0.36,1,0,1,2,0,0,0,0,1,1
demo-row-1365,normal_operating_request,0,0.2324,0.511,3.8963057074660807,0.5625,0.16,0,0,0,4,0,0,0,0,1,0
demo-row-1366,missing_evidence,1,0.63,0.5108,5.339240702701722,2.3598923076923075,0.32,0,1,0,1,0,0,0,0,1,0
demo-row-1367,new_or_watchlisted_beneficiary,1,0.7114,0.487,6.070326807306957,7.398435714285714,0.22,1,0,0,2,0,1,0,0,1,0
demo-row-1368,normal_operating_request,0,0.2173,0.45,5.372853111590004,1.4838631578947368,0.25,1,0,1,0,0,0,0,0,1,0
demo-row-1369,normal_operating_request,0,0.2173,0.541,3.9315595670908055,0.5255,0.16,1,0,1,1,0,0,0,0,1,0
demo-row-1370,new_or_watchlisted_beneficiary,1,0.5121,0.4936,6.43063820833482,2.1711670588235292,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-1371,normal_operating_request,0,0.2173,0.4425,5.194320045303423,0.646621052631579,0.25,0,0,0,1,0,0,0,0,1,0
demo-row-1372,new_or_watchlisted_beneficiary,1,0.6745,0.5544,5.0518275667430155,5.259666666666667,0.16,0,0,0,6,0,0,1,0,1,0
demo-row-1373,urgent_after_hours_request,1,0.8606,0.502,5.759543203171489,3.1059571428571426,0.22,0,1,0,3,0,0,0,0,1,0
demo-row-1374,normal_operating_request,0,0.4258,0.4099,5.275608462376799,1.9019692307692309,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-1375,missing_evidence,1,0.4258,0.4458,5.364190653504613,2.5585692307692307,0.32,1,0,0,2,0,1,0,0,1,0
demo-row-1376,normal_operating_request,0,0.2821,0.4082,5.482796432341751,1.1710357142857142,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-1377,normal_operating_request,0,0.4367,0.4378,4.791964189429104,2.441,0.16,1,0,0,3,0,0,0,0,1,0
demo-row-1378,missing_evidence,1,0.4632,0.5903,6.134104400212049,0.6020835294117647,0.36,0,1,0,0,0,1,0,0,1,1
demo-row-1379,normal_operating_request,0,0.2324,0.4147,5.400047296253149,0.7943928571428571,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-1380,normal_operating_request,0,0.2173,0.4082,5.261562607002821,0.3044642857142857,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-1381,normal_operating_request,0,0.2173,0.4295,5.075882588749382,0.14935,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-1382,normal_operating_request,0,0.2173,0.4632,5.120781158669591,0.3901263157894737,0.25,1,0,1,0,0,0,0,0,1,0
demo-row-1383,missing_evidence,1,0.2908,0.5104,6.202533814788754,0.8754894117647058,0.36,1,0,0,4,0,1,0,0,1,1
demo-row-1384,large_amount_or_unusual_frequency,1,0.5015,0.4555,5.714854285232186,2.7044642857142858,0.22,1,0,1,4,0,0,0,0,1,0
demo-row-1385,missing_evidence,1,0.7201,0.4294,5.5087532052851556,3.9640769230769233,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-1386,new_or_watchlisted_beneficiary,1,0.65,0.505,5.309453433225091,2.137169230769231,0.32,0,1,0,3,0,0,0,0,1,0
demo-row-1387,new_or_watchlisted_beneficiary,1,0.3892,0.5863,4.973852612704946,0.32745714285714284,0.22,0,1,0,1,1,0,0,0,1,0
demo-row-1388,urgent_after_hours_request,1,0.7372,0.4238,5.562524822840151,4.618369230769231,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-1389,new_or_watchlisted_beneficiary,1,0.8656,0.5937,6.710582987256751,5.041767058823529,0.36,0,1,0,8,0,0,0,0,1,1
demo-row-1390,normal_operating_request,0,0.2401,0.4302,4.919914480659432,0.27936923076923076,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-1391,normal_operating_request,0,0.2324,0.5032,4.642948997739193,1.4415555555555555,0.16,0,0,0,3,0,1,0,0,1,0
demo-row-1392,normal_operating_request,0,0.2246,0.4732,5.402672262806027,0.7026611764705882,0.36,1,0,0,1,0,0,0,0,1,1
